id,title,type,genres,averageRating,numVotes,releaseYear,
tt2560140,Attack on Titan,tvseries,"Action, Adventure, Animation",9.1,560800,2013
tt1355642,Fullmetal Alchemist: Brotherhood,tvseries,"Action, Adventure, Animation",9.1,208676,2009
tt8420184,The Last Dance,tvseries,"Biography, Documentary, History",9.1,159616,2020
tt1831164,Leyla and Mecnun,tvseries,"Adventure, Comedy, Drama",9.1,97972,2011
tt28227737,Sandeep Bhaiya,tvseries,Drama,9.1,75886,2023
tt4742876,TVF Pitchers,tvseries,"Comedy, Drama",9.1,74105,2015
tt1533395,Life,tvseries,Documentary,9.1,44115,2009
tt1877514,The Vietnam War,tvseries,"Documentary, History, War",9.1,29558,2017
tt10530900,Gullak,tvseries,"Comedy, Drama, Family",9.1,24751,2019
tt9471962,Halka,tvseries,"Action, Crime, Drama",9.1,18989,2019
tt7450814,Koombiyo,tvseries,"Crime, Drama, Thriller",9.1,18050,2017
tt4834232,Critical Role,tvseries,"Adventure, Fantasy",9.1,13645,2015
tt13854248,The Legend of Hanuman,tvseries,"Action, Adventure, Animation",9.1,12918,2021
tt7923710,My Mister,tvseries,"Drama, Family",9.1,10820,2018
tt0386676,The Office,tvseries,Comedy,9,745765,2005
tt3032476,Better Call Saul,tvseries,"Crime, Drama",9,690016,2015
tt11126994,Arcane,tvseries,"Action, Adventure, Animation",9,300781,2021
tt0388629,One Piece,tvseries,"Action, Adventure, Animation",9,268968,1999
tt2098220,Hunter x Hunter,tvseries,"Action, Adventure, Animation",9,148656,2011
tt0103359,Batman: The Animated Series,tvseries,"Action, Adventure, Animation",9,122369,1992
tt12004706,Panchayat,tvseries,"Comedy, Drama",9,98833,2020
tt0052520,The Twilight Zone,tvseries,"Drama, Fantasy, Horror",9,97100,1959
tt9432978,Kota Factory,tvseries,"Comedy, Drama",9,85811,2019
tt10541088,Clarkson's Farm,tvseries,"Comedy, Documentary, Reality-TV",9,66540,2021
tt0081912,Only Fools and Horses,tvseries,Comedy,9,58652,1981
tt7920978,Persona,tvseries,"Crime, Drama, Mystery",9,49412,2018
tt14986406,Bleach: Thousand-Year Blood War,tvseries,"Action, Adventure, Animation",9,46535,2022
tt0296310,The Blue Planet,tvseries,Documentary,9,44123,2001
tt21279678,NCR Days,tvseries,Drama,9,43956,2022
tt2092588,Frozen Planet,tvseries,Documentary,9,34221,2011
tt1806234,Human Planet,tvseries,Documentary,9,28763,2011
tt8595766,Yeh Meri Family,tvseries,"Comedy, Drama, Family",9,26416,2018
tt13675832,As If,tvseries,Comedy,9,25341,2021
tt0268093,Ramayan,tvseries,"Adventure, Drama, Family",9,24831,1987
tt4934214,Taskmaster,tvseries,"Comedy, Game-Show",9,22214,2015
tt0098769,The Civil War,tvseries,"Documentary, History, War",9,19876,1990
tt1508238,Apocalypse: The Second World War,tvseries,"Documentary, History, War",9,15406,2009
tt5182866,Reply 1988,tvseries,"Comedy, Drama, Family",9,13662,2015
tt3212600,Mahabharat,tvseries,"Drama, History, War",9,12281,2013
tt0108778,Friends,tvseries,"Comedy, Romance",8.9,1117080,1994
tt2356777,True Detective,tvseries,"Crime, Drama, Mystery",8.9,677141,2014
tt2802850,Fargo,tvseries,"Crime, Drama, Thriller",8.9,433381,2014
tt0877057,Death Note,tvseries,"Animation, Crime, Drama",8.9,400708,2006
tt0098904,Seinfeld,tvseries,Comedy,8.9,360729,1989
tt0303461,Firefly,tvseries,"Adventure, Drama, Sci-Fi",8.9,286415,2002
tt1865718,Gravity Falls,tvseries,"Adventure, Animation, Comedy",8.9,146791,2012
tt0213338,Cowboy Bebop,tvseries,"Action, Adventure, Animation",8.9,146342,1998
tt0200276,The West Wing,tvseries,Drama,8.9,88771,1999
tt2297757,Nathan for You,tvseries,"Comedy, Documentary",8.9,41024,2013
tt9735318,The Beatles: Get Back,tvseries,"Biography, Documentary, Music",8.9,30102,2021
tt0092337,Dekalog,tvseries,Drama,8.9,29201,1989
tt1909015,Undercover,tvseries,"Action, Crime, Drama",8.9,27863,2011
tt22248376,Frieren: Beyond Journey's End,tvseries,"Adventure, Animation, Drama",8.9,27066,2023
tt0158417,Mahabharat,tvseries,"Action, Adventure, Drama",8.9,24266,1988
tt1518542,Sarabhai V/S Sarabhai,tvseries,Comedy,8.9,18594,2004
tt13868972,Rocket Boys,tvseries,"Drama, History",8.9,18573,2022
tt2571774,Africa,tvseries,Documentary,8.9,18084,2013
tt5851616,Tash ma Tash,tvseries,"Comedy, Drama",8.9,10739,1992
tt11992526,Harga,tvseries,Drama,8.9,10017,2021
tt10986410,Ted Lasso,tvseries,"Comedy, Drama, Sport",8.8,373222,2020
tt7660850,Succession,tvseries,"Comedy, Drama",8.8,295542,2018
tt0472954,It's Always Sunny in Philadelphia,tvseries,Comedy,8.8,259292,2005
tt0098936,Twin Peaks,tvseries,"Crime, Drama, Mystery",8.8,221791,1990
tt3398228,BoJack Horseman,tvseries,"Animation, Comedy, Drama",8.8,199981,2014
tt0193676,Freaks and Geeks,tvseries,"Comedy, Drama",8.8,156579,1999
tt0214341,Dragon Ball Z,tvseries,"Action, Adventure, Animation",8.8,154761,1996
tt0264235,Curb Your Enthusiasm,tvseries,Comedy,8.8,152584,2000
tt7137906,When They See Us,tvseries,"Biography, Crime, Drama",8.8,143162,2019
tt14650074,Dhindora,tvseries,"Comedy, Drama",8.8,123169,2021
tt0072500,Fawlty Towers,tvseries,Comedy,8.8,102544,1975
tt3530232,Last Week Tonight with John Oliver,tvseries,"Comedy, News, Talk-Show",8.8,98040,2014
tt0112130,Pride and Prejudice,tvseries,"Drama, Romance",8.8,95071,1995
tt15435876,The Penguin,tvseries,"Crime, Drama",8.8,93552,2024
tt0121220,Dragon Ball Z,tvseries,"Action, Adventure, Animation",8.8,91523,1989
tt10233448,Vinland Saga,tvseries,"Action, Adventure, Animation",8.8,84892,2019
tt0063929,Monty Python's Flying Circus,tvseries,Comedy,8.8,80575,1969
tt1910272,Steins;Gate,tvseries,"Animation, Comedy, Drama",8.8,77917,2011
tt3718778,Over the Garden Wall,tvseries,"Adventure, Animation, Comedy",8.8,76060,2014
tt0353049,Chappelle's Show,tvseries,"Comedy, Music",8.8,74012,2003
tt0096548,Blackadder Goes Forth,tvseries,"Comedy, War",8.8,58598,1989
tt16026746,X-Men '97,tvseries,"Action, Adventure, Animation",8.8,37800,2024
tt0081834,Das Boot,tvseries,"Drama, War",8.8,34685,1985
tt1795096,Behzat Ç: An Ankara Detective Story,tvseries,"Crime, Drama, Mystery",8.8,33809,2010
tt7927936,Flames,tvseries,"Comedy, Drama, Romance",8.8,33077,2018
tt0074006,"I, Claudius",tvseries,"Biography, Drama, History",8.8,20135,1976
tt15295490,Campus Diaries,tvseries,"Comedy, Drama, Romance",8.8,17371,2022
tt22727518,Another Love,tvseries,"Crime, Drama, Romance",8.8,16592,2023
tt11007006,Azize,tvseries,Drama,8.8,14895,2019
tt9566030,Pew News,tvseries,"Comedy, News",8.8,14783,2018
tt7621364,Black Pearl,tvseries,Drama,8.8,14112,2017
tt6108262,Black Sun,tvseries,"Crime, Drama, Thriller",8.8,12721,2017
tt13661118,Not Me,tvseries,"Action, Crime, Romance",8.8,12227,2021
tt0481256,Fighting Spirit,tvseries,"Action, Animation, Comedy",8.8,11585,2000
tt4574334,Stranger Things,tvseries,"Drama, Fantasy, Horror",8.7,1392399,2016
tt1190634,The Boys,tvseries,"Action, Comedy, Crime",8.7,735453,2019
tt2442560,Peaky Blinders,tvseries,"Crime, Drama",8.7,681751,2013
tt2085059,Black Mirror,tvseries,"Crime, Drama, Mystery",8.7,661024,2011
tt3581920,The Last of Us,tvseries,"Action, Adventure, Drama",8.7,578705,2023
tt0412142,House,tvseries,"Drama, Mystery",8.7,536951,2004
tt2707408,Narcos,tvseries,"Biography, Crime, Drama",8.7,485097,2015
tt5753856,Dark,tvseries,"Crime, Drama, Mystery",8.7,467216,2017
tt0096697,The Simpsons,tvseries,"Animation, Comedy",8.7,445006,1989
tt0121955,South Park,tvseries,"Animation, Comedy",8.7,414267,1997
tt0367279,Arrested Development,tvseries,Comedy,8.7,329765,2003
tt0804503,Mad Men,tvseries,Drama,8.7,267668,2007
tt4236770,Yellowstone,tvseries,"Drama, Western",8.7,239663,2018
tt1606375,Downton Abbey,tvseries,"Drama, Romance",8.7,230141,2010
tt11280740,Severance,tvseries,"Drama, Mystery, Sci-Fi",8.7,228489,2022
tt6741278,Invincible,tvseries,"Action, Adventure, Animation",8.7,221670,2021
tt5687612,Fleabag,tvseries,"Comedy, Drama",8.7,215092,2016
tt4508902,One Punch Man,tvseries,"Action, Animation, Comedy",8.7,193689,2015
tt0384766,Rome,tvseries,"Action, Drama, Romance",8.7,190415,2005
tt0988824,Naruto: Shippuden,tvseries,"Action, Adventure, Animation",8.7,183531,2007
tt0407362,Battlestar Galactica,tvseries,"Action, Adventure, Drama",8.7,179094,2004
tt5555260,This Is Us,tvseries,"Comedy, Drama, Romance",8.7,163513,2016
tt0248654,Six Feet Under,tvseries,"Comedy, Drama",8.7,154215,2001
tt5788792,The Marvelous Mrs. Maisel,tvseries,"Comedy, Drama",8.7,147041,2017
tt0092455,Star Trek: The Next Generation,tvseries,"Action, Adventure, Drama",8.7,140222,1987
tt1628033,Top Gear,tvseries,"Adventure, Sport, Talk-Show",8.7,129904,2002
tt13991232,1883,tvseries,"Drama, Western",8.7,124450,2021
tt0118421,Oz,tvseries,"Crime, Drama, Thriller",8.7,109564,1997
tt9544034,The Family Man,tvseries,"Action, Comedy, Drama",8.7,101655,2019
tt0286486,The Shield,tvseries,"Crime, Drama, Thriller",8.7,90637,2002
tt5712554,The Grand Tour,tvseries,"Comedy, Sport, Talk-Show",8.7,88080,2016
tt0994314,Code Geass,tvseries,"Action, Animation, Drama",8.7,85217,2006
tt13309742,Blue Eye Samurai,tvseries,"Action, Adventure, Animation",8.7,80655,2023
tt0758745,Friday Night Lights,tvseries,"Drama, Sport",8.7,74294,2006
tt2303687,Line of Duty,tvseries,"Crime, Drama, Mystery",8.7,73161,2012
tt0387764,Peep Show,tvseries,Comedy,8.7,68501,2003
tt0318871,Berserk,tvseries,"Action, Adventure, Animation",8.7,59551,1997
tt0434706,Monster,tvseries,"Animation, Crime, Drama",8.7,50769,2004
tt10850932,Crash Landing on You,tvseries,"Adventure, Comedy, Drama",8.7,46020,2019
tt0111958,Father Ted,tvseries,Comedy,8.7,44872,1995
tt3398540,Haikyu!!,tvseries,"Animation, Comedy, Drama",8.7,39928,2014
tt1534360,Ezel,tvseries,"Crime, Drama, Thriller",8.7,38782,2009
tt7472896,Mr Inbetween,tvseries,"Crime, Drama",8.7,35349,2018
tt0459159,The Thick of It,tvseries,Comedy,8.7,27076,2005
tt0096639,Lonesome Dove,tvseries,"Adventure, Drama, Western",8.7,26878,1989
tt0086661,The Adventures of Sherlock Holmes,tvseries,"Crime, Drama, Mystery",8.7,25043,1984
tt10332508,Primal,tvseries,"Action, Adventure, Animation",8.7,22709,2019
tt6025022,Justice League Unlimited,tvseries,"Action, Adventure, Animation",8.7,21700,2004
tt28857177,Lucky Guy,tvseries,"Comedy, Drama, Fantasy",8.7,21552,2023
tt20859920,Alchemy of Souls,tvseries,"Action, Drama, Fantasy",8.7,20081,2022
tt0988818,Gintama,tvseries,"Action, Animation, Comedy",8.7,16555,2005
tt4063800,The Bureau,tvseries,"Drama, Thriller",8.7,15156,2015
tt0106028,Homicide: Life on the Street,tvseries,"Crime, Drama, Mystery",8.7,15083,1993
tt10801534,How to with John Wilson,tvseries,"Comedy, Documentary",8.7,14437,2020
tt0090509,The Return of Sherlock Holmes,tvseries,"Crime, Drama, Mystery",8.7,13842,1986
tt0229889,El Chavo del Ocho,tvseries,"Comedy, Family",8.7,13707,1972
tt6111552,Content Cop,tvseries,"Comedy, Crime, Talk-Show",8.7,12614,2015
tt4269716,Umbre,tvseries,"Crime, Drama, Thriller",8.7,11715,2014
tt7094780,Mr. Sunshine,tvseries,"Action, Drama, Romance",8.7,11112,2018
tt10554898,The Untamed,tvseries,"Action, Adventure, Drama",8.7,10663,2019
tt0773262,Dexter,tvseries,"Crime, Drama, Mystery",8.6,803009,2006
tt8111088,The Mandalorian,tvseries,"Action, Adventure, Fantasy",8.6,606039,2019
tt1856010,House of Cards,tvseries,Drama,8.6,538593,2013
tt3322312,Daredevil,tvseries,"Action, Crime, Drama",8.6,485820,2015
tt5290382,Mindhunter,tvseries,"Crime, Drama, Mystery",8.6,352954,2017
tt1124373,Sons of Anarchy,tvseries,"Crime, Drama, Thriller",8.6,331998,2008
tt1266020,Parks and Recreation,tvseries,Comedy,8.6,295817,2009
tt4786824,The Crown,tvseries,"Biography, Drama, History",8.6,264062,2016
tt0106179,The X-Files,tvseries,"Adventure, Crime, Drama",8.6,256496,1993
tt14452776,The Bear,tvseries,"Comedy, Drama",8.6,252576,2022
tt0979432,Boardwalk Empire,tvseries,"Crime, Drama",8.6,207167,2010
tt2788316,Shogun,tvseries,"Adventure, Drama, History",8.6,186401,2024
tt9335498,Demon Slayer: Kimetsu no Yaiba,tvseries,"Action, Adventure, Animation",8.6,170052,2019
tt1486217,Archer,tvseries,"Action, Animation, Comedy",8.6,168967,2009
tt0096657,Mr. Bean,tvseries,"Comedy, Family",8.6,137980,1990
tt1870479,The Newsroom,tvseries,Drama,8.6,127471,2012
tt1489428,Justified,tvseries,"Action, Crime, Drama",8.6,121967,2010
tt0348914,Deadwood,tvseries,"Crime, Drama, History",8.6,120610,2004
tt1305826,Adventure Time,tvseries,"Action, Adventure, Animation",8.6,117740,2010
tt7908628,What We Do in the Shadows,tvseries,"Comedy, Fantasy, Horror",8.6,110191,2019
tt4288182,Atlanta,tvseries,"Comedy, Drama, Music",8.6,91322,2016
tt9174558,Dopesick,tvseries,Drama,8.6,82643,2021
tt1733785,The Bridge,tvseries,"Crime, Mystery, Thriller",8.6,78737,2011
tt5421602,Anne with an E,tvseries,"Drama, Family",8.6,70165,2017
tt4299972,The Jinx: The Life and Deaths of Robert Durst,tvseries,"Biography, Crime, Documentary",8.6,54597,2015
tt0094525,Poirot,tvseries,"Crime, Drama, Mystery",8.6,53909,1989
tt0088484,Blackadder II,tvseries,Comedy,8.6,50896,1986
tt0092324,Blackadder the Third,tvseries,Comedy,8.6,47950,1987
tt2100976,Impractical Jokers,tvseries,"Comedy, Reality-TV",8.6,47318,2011
tt1641384,Young Justice,tvseries,"Action, Adventure, Animation",8.6,46947,2010
tt2049116,Gomorrah,tvseries,"Crime, Drama, Thriller",8.6,45821,2014
tt13111040,The Offer,tvseries,"Biography, Crime, Drama",8.6,42939,2022
tt5288312,Skam,tvseries,"Drama, Romance",8.6,39723,2015
tt11854694,Special OPS,tvseries,"Action, Crime, Thriller",8.6,38228,2020
tt9140342,It's a Sin,tvseries,Drama,8.6,38064,2021
tt12451520,It's Okay to Not Be Okay,tvseries,"Comedy, Drama, Romance",8.6,37741,2020
tt0053488,The Bugs Bunny Show,tvseries,"Animation, Comedy",8.6,36240,1960
tt0417349,North & South,tvseries,"Drama, Romance",8.6,35700,2004
tt2701582,Endeavour,tvseries,"Crime, Drama, Mystery",8.6,34651,2012
tt0380136,QI,tvseries,"Comedy, Game-Show",8.6,34180,2003
tt7562112,Pose,tvseries,Drama,8.6,33902,2018
tt1983079,Call the Midwife,tvseries,"Drama, History",8.6,32537,2012
tt4647692,Letterkenny,tvseries,Comedy,8.6,30983,2016
tt5994364,Guardian: The Lonely and Great God,tvseries,"Comedy, Drama, Fantasy",8.6,30443,2016
tt20869502,Extraordinary Attorney Woo,tvseries,Drama,8.6,29719,2022
tt0417373,The Venture Bros.,tvseries,"Action, Adventure, Animation",8.6,28664,2003
tt4156586,Permanent Roommates,tvseries,"Comedy, Romance",8.6,26514,2014
tt0094517,Mystery Science Theater 3000,tvseries,"Comedy, Sci-Fi",8.6,26308,1988
tt2433738,Wentworth,tvseries,"Crime, Drama, Thriller",8.6,25394,2013
tt21056886,Scavengers Reign,tvseries,"Adventure, Animation, Drama",8.6,24317,2023
tt4082744,Detectorists,tvseries,Comedy,8.6,22474,2014
tt2244495,The Eric Andre Show,tvseries,"Comedy, Talk-Show",8.6,22440,2012
tt0129690,I'm Alan Partridge,tvseries,Comedy,8.6,22416,1997
tt0421291,Avrupa Yakasi,tvseries,Comedy,8.6,21946,2004
tt2311418,Isler Güçler,tvseries,Comedy,8.6,21497,2012
tt8050756,The Owl House,tvseries,"Action, Adventure, Animation",8.6,21173,2020
tt7278862,My Brilliant Friend,tvseries,Drama,8.6,19479,2018
tt0310455,Foyle's War,tvseries,"Crime, Drama, Mystery",8.6,18905,2002
tt1513168,Through the Wormhole,tvseries,Documentary,8.6,18621,2010
tt10590066,All Creatures Great & Small,tvseries,"Comedy, Drama",8.6,18242,2020
tt9814458,Bandish Bandits,tvseries,"Drama, Music, Romance",8.6,17893,2020
tt3671754,Kardes Payi,tvseries,Comedy,8.6,17455,2014
tt8317568,Broken But Beautiful,tvseries,"Drama, Romance",8.6,17234,2018
tt0080306,Yes Minister,tvseries,Comedy,8.6,17117,1980
tt0203082,Rurouni Kenshin: Trust and Betrayal,tvseries,"Action, Adventure, Animation",8.6,16642,1999
tt17513352,Twenty Five Twenty One,tvseries,"Drama, Romance",8.6,15620,2022
tt0403778,Long Way Round,tvseries,"Adventure, Documentary",8.6,15611,2004
tt15614372,Tear Along the Dotted Line,tvseries,"Animation, Comedy, Drama",8.6,15217,2021
tt6385540,Hilda,tvseries,"Adventure, Animation, Drama",8.6,14536,2018
tt0120570,From the Earth to the Moon,tvseries,"Action, Drama, History",8.6,13520,1998
tt1877368,The Great British Baking Show,tvseries,"Game-Show, Reality-TV",8.6,13359,2010
tt0086831,"Yes, Prime Minister",tvseries,Comedy,8.6,13339,1986
tt13634792,Mouse,tvseries,"Action, Crime, Mystery",8.6,12562,2021
tt5320412,Moon Lovers: Scarlet Heart Ryeo,tvseries,"Action, Drama, Fantasy",8.6,12360,2016
tt13400006,Mr. Queen,tvseries,"Comedy, Fantasy, Romance",8.6,11864,2020
tt0118273,Brass Eye,tvseries,Comedy,8.6,11790,1997
tt9103932,Greatest Events of WWII in Colour,tvseries,"Documentary, History, War",8.6,11529,2019
tt8254348,ImMATURE,tvseries,"Comedy, Drama, Romance",8.6,10490,2019
tt31862849,Very Parivarik,tvseries,Comedy,8.6,10415,2024
tt0426719,Hunter x Hunter,tvseries,"Action, Adventure, Animation",8.6,10243,1999
tt4580372,Merlí,tvseries,"Comedy, Drama, Romance",8.6,10229,2015
tt9304350,Fruits Basket,tvseries,"Animation, Comedy, Drama",8.6,10204,2019
tt2306299,Vikings,tvseries,"Action, Adventure, Drama",8.5,601604,2013
tt10048342,The Queen's Gambit,tvseries,Drama,8.5,586109,2020
tt0475784,Westworld,tvseries,"Drama, Mystery, Sci-Fi",8.5,541791,2016
tt1442437,Modern Family,tvseries,"Comedy, Drama, Romance",8.5,501323,2009
tt4158110,Mr. Robot,tvseries,"Crime, Drama, Thriller",8.5,429812,2015
tt5071412,Ozark,tvseries,"Crime, Drama, Thriller",8.5,358610,2017
tt6763664,The Haunting of Hill House,tvseries,"Drama, Horror, Mystery",8.5,300834,2018
tt1586680,Shameless,tvseries,"Comedy, Drama",8.5,299631,2011
tt1439629,Community,tvseries,Comedy,8.5,299446,2009
tt2243973,Hannibal,tvseries,"Crime, Drama, Horror",8.5,284158,2013
tt0149460,Futurama,tvseries,"Adventure, Animation, Comedy",8.5,266792,1999
tt1442449,Spartacus,tvseries,"Action, Adventure, Biography",8.5,261703,2010
tt0436992,Doctor Who,tvseries,"Adventure, Drama, Sci-Fi",8.5,252666,2005
tt1839578,Person of Interest,tvseries,"Action, Crime, Drama",8.5,193700,2011
tt3230854,The Expanse,tvseries,"Drama, Mystery, Sci-Fi",8.5,177711,2015
tt4179452,The Last Kingdom,tvseries,"Action, Drama, History",8.5,172576,2015
tt2575988,Silicon Valley,tvseries,Comedy,8.5,170086,2014
tt0487831,The IT Crowd,tvseries,Comedy,8.5,167616,2006
tt3526078,Schitt's Creek,tvseries,Comedy,8.5,152742,2015
tt1758429,Spartacus: Gods of the Arena,tvseries,"Action, Adventure, Biography",8.5,148003,2011
tt12343534,Jujutsu Kaisen,tvseries,"Action, Adventure, Animation",8.5,135337,2020
tt0290978,The Office,tvseries,"Comedy, Drama",8.5,125773,2001
tt5189670,Making a Murderer,tvseries,"Crime, Documentary",8.5,104416,2015
tt6077448,Sacred Games,tvseries,"Action, Crime, Drama",8.5,94294,2018
tt0112159,Neon Genesis Evangelion,tvseries,"Action, Animation, Drama",8.5,91294,1995
tt3502248,Bosch,tvseries,"Crime, Drama",8.5,86202,2014
tt10638036,Heartstopper,tvseries,"Drama, Romance",8.5,83614,2022
tt1492966,Louie,tvseries,"Comedy, Drama",8.5,83042,2010
tt0314979,Battlestar Galactica,tvseries,"Action, Adventure, Drama",8.5,81649,2003
tt0421357,Fullmetal Alchemist,tvseries,"Action, Adventure, Animation",8.5,79764,2003
tt4093826,Twin Peaks,tvseries,"Crime, Drama, Horror",8.5,78561,2017
tt0088509,Dragon Ball,tvseries,"Action, Adventure, Animation",8.5,69086,1986
tt11912196,Asur: Welcome to Your Dark Side,tvseries,"Crime, Drama, Mystery",8.5,67235,2020
tt0863046,Flight of the Conchords,tvseries,"Comedy, Music, Musical",8.5,67083,2007
tt0280249,Dragon Ball,tvseries,"Action, Adventure, Animation",8.5,67015,1995
tt3428912,Happy Valley,tvseries,"Crime, Drama, Thriller",8.5,66964,2014
tt0068098,M*A*S*H,tvseries,"Comedy, Drama, War",8.5,65405,1972
tt7120662,Derry Girls,tvseries,Comedy,8.5,64754,2018
tt1710308,Regular Show,tvseries,"Action, Adventure, Animation",8.5,62217,2010
tt0278238,Samurai Jack,tvseries,"Action, Adventure, Animation",8.5,61491,2001
tt0187664,Spaced,tvseries,Comedy,8.5,58583,1999
tt0423731,Samurai Champloo,tvseries,"Action, Adventure, Animation",8.5,57415,2004
tt2937900,The Knick,tvseries,"Drama, History",8.5,53451,2014
tt0275137,Justice League,tvseries,"Action, Adventure, Animation",8.5,53160,2001
tt8289930,Formula 1: Drive to Survive,tvseries,"Documentary, Sport",8.5,53006,2019
tt0290988,Trailer Park Boys,tvseries,"Comedy, Crime",8.5,52509,2001
tt0402711,Boston Legal,tvseries,"Comedy, Crime, Drama",8.5,50944,2004
tt5897304,Mob Psycho 100,tvseries,"Action, Animation, Comedy",8.5,50102,2016
tt0237123,Coupling,tvseries,"Comedy, Romance",8.5,48341,2000
tt0163507,Whose Line Is It Anyway?,tvseries,"Comedy, Game-Show",8.5,47141,1998
tt3895150,Your Lie in April,tvseries,"Animation, Comedy, Drama",8.5,40372,2014
tt2359704,JoJo's Bizarre Adventure,tvseries,"Action, Adventure, Animation",8.5,38544,2012
tt0373732,The Boondocks,tvseries,"Action, Animation, Comedy",8.5,37091,2005
tt12714854,Mumbai Diaries,tvseries,"Drama, Thriller",8.5,30882,2021
tt1526318,Borgen,tvseries,Drama,8.5,30637,2010
tt11301642,Ethos,tvseries,"Drama, Thriller",8.5,30156,2020
